Attack,Unnamed: 0,agc,cn0,constellation,local_time,local_time full number seq,svid
TRUE,9184,-0.16,28.7,Glonass,1.53863E+12,1538631383145,8
TRUE,32471,-0.6,27.1,Glonass,1.53871E+12,1538709756186,11
TRUE,31341,-0.14,21.6,Glonass,1.53846E+12,1538455873488,5
TRUE,65258,0,32.3,Glonass,1.53873E+12,1538727624111,13
TRUE,16563,-2.19,24.7,Glonass,1.53856E+12,1538559935062,21
TRUE,37156,0.03,14.3,GPS,1.53871E+12,1538710479081,27
TRUE,26594,14.66,28.9,GPS,1.53846E+12,1538456680792,22
TRUE,10188,0.38,25.7,GPS,1.53864E+12,1538639104956,30
TRUE,15885,0.37,29.8,GPS,1.53846E+12,1538455675621,27
TRUE,468268,-3.31,14.2,Glonass,1.53875E+12,1538746762222,17
TRUE,492394,1.18,15.1,GPS,1.53874E+12,1538739513142,6
TRUE,239701,0.4,16.2,Glonass,1.53844E+12,1538439646592,4
TRUE,143614,1.28,13.3,Glonass,1.53843E+12,1538431620596,12
TRUE,24617,0.2,28.7,GPS,1.53856E+12,1538559021946,11
TRUE,493214,-0.55,13.9,GPS,1.53875E+12,1538750504295,25
TRUE,11234,5.13,22,Glonass,1.53871E+12,1538705832105,16
TRUE,478317,-1.18,34.1,Glonass,1.53874E+12,1538737775581,23
TRUE,352376,13.45,22,GPS,1.53873E+12,1538731338668,8
TRUE,94773,0.74,35.4,GPS,1.53871E+12,1538711185033,26
TRUE,10677,-1.57,24.8,Glonass,1.53871E+12,1538706061026,16
TRUE,73765,0,33.7,Glonass,1.53873E+12,1538728157102,22
TRUE,22636,-1.11,15.1,Glonass,1.53871E+12,1538708668389,9
TRUE,67281,0.54,28.8,Glonass,1.53846E+12,1538457578819,16
TRUE,524685,-0.06,13.1,Glonass,1.53874E+12,1538744376069,13
TRUE,194,1.21,34,Glonass,1.53871E+12,1538705340039,7
TRUE,245425,17.29,23.3,GPS,1.53872E+12,1538722180131,8
TRUE,86335,-24.5,11,GPS,1.53864E+12,1538644000965,17
TRUE,96545,0.25,33.3,GPS,1.53871E+12,1538711290071,3
TRUE,43914,-1.57,21.4,GPS,1.53846E+12,1538457818522,22
TRUE,326760,-0.46,24.5,GPS,1.53844E+12,1538444941779,3
TRUE,8026,3.26,28.3,GPS,1.53856E+12,1538559164050,7
TRUE,1081,2.74,23.1,Glonass,1.53863E+12,1538629708067,10
TRUE,276924,1.86,20.6,Glonass,1.53872E+12,1538724155082,13
TRUE,5450,-2.5,14.2,Glonass,1.53856E+12,1538555869925,20
TRUE,14202,12.51,40.2,Glonass,1.53845E+12,1538452386333,5
TRUE,23730,-0.26,30.3,GPS,1.53872E+12,1538724973092,17
TRUE,52637,-2.11,39.1,Glonass,1.53864E+12,1538642132159,11
TRUE,95089,1.7,31.7,GPS,1.53865E+12,1538645327998,18
TRUE,467160,-3.49,23.9,Glonass,1.53875E+12,1538746412819,1
TRUE,110414,1.02,35.6,GPS,1.53871E+12,1538712583121,16
TRUE,96108,4.28,36.2,GPS,1.53846E+12,1538461032159,16
TRUE,374425,0,23.9,GPS,1.53874E+12,1538735456817,18
TRUE,8846,1.15,33.7,GPS,1.53862E+12,1538624329148,23
TRUE,20038,0,28.7,GPS,1.53845E+12,1538454406189,22
TRUE,515889,-0.26,28.2,Glonass,1.53874E+12,1538743086182,23
TRUE,21133,0.43,40.9,GPS,1.53873E+12,1538725116048,9
TRUE,113916,-0.73,28.3,Glonass,1.53873E+12,1538730720111,4
TRUE,11077,1.73,38.9,GPS,1.53856E+12,1538558334043,30
TRUE,5816,-2.07,25.4,Glonass,1.53872E+12,1538720350093,12
TRUE,447359,-0.7,14.4,GPS,1.53874E+12,1538742683867,19
TRUE,237448,3.41,22.8,Glonass,1.53872E+12,1538720153053,20
TRUE,5078,0,27.7,GPS,1.53845E+12,1538450064179,1
TRUE,106221,2.87,40.7,GPS,1.53873E+12,1538730178109,28
TRUE,1072,1.8,38,GPS,1.53856E+12,1538557627123,30
TRUE,58259,0.52,35.4,GPS,1.53871E+12,1538708890170,26
TRUE,259032,2.44,27.3,Glonass,1.53872E+12,1538722268058,22
TRUE,104559,1.53,18.6,GPS,1.53843E+12,1538425593608,16
TRUE,363811,-0.53,23.5,GPS,1.53873E+12,1538734719213,1
TRUE,84534,2.19,29.3,Glonass,1.53864E+12,1538643909951,23
TRUE,33674,-0.38,34.3,Glonass,1.53871E+12,1538709869067,7
TRUE,212855,3.48,20.5,Glonass,1.53872E+12,1538718251067,12
TRUE,7143,-1.54,27.4,GPS,1.53862E+12,1538624726674,27
TRUE,135182,-0.84,25.7,Glonass,1.53871E+12,1538713687033,7
TRUE,55852,-1.12,43.4,GPS,1.53864E+12,1538642340115,7
TRUE,18729,0,29,GPS,1.53845E+12,1538454299221,22
TRUE,463054,-1.52,33.2,GPS,1.53874E+12,1538744956821,17
TRUE,8475,-0.34,26.6,Glonass,1.53856E+12,1538558095116,1
TRUE,190391,-0.28,21,Glonass,1.53872E+12,1538716950062,20
TRUE,288099,13.12,30.9,Glonass,1.53873E+12,1538725059103,2
TRUE,485263,-0.38,14.8,GPS,1.53875E+12,1538749199169,19
TRUE,8000,1.34,18.4,GPS,1.53842E+12,1538417940612,15
TRUE,337702,-0.28,31.7,Glonass,1.53873E+12,1538727398067,11
TRUE,34995,2.78,26.7,Glonass,1.53846E+12,1538457305126,17
TRUE,101544,-4.22,39.8,GPS,1.53865E+12,1538645742630,14
TRUE,95519,-0.73,30.6,Glonass,1.53873E+12,1538729577137,13
TRUE,7378,1.74,28.9,GPS,1.53864E+12,1538639147241,27
TRUE,119301,-1.03,39.5,Glonass,1.53871E+12,1538713260118,10
TRUE,221869,1.39,23.4,Glonass,1.53872E+12,1538718875061,21
TRUE,10782,-0.06,12.3,Glonass,1.53863E+12,1538630835146,20
TRUE,18780,3.5,22.3,GPS,1.53872E+12,1538718026896,9
TRUE,488018,-1.23,23.9,Glonass,1.53875E+12,1538749608196,1
TRUE,29938,6.75,30.6,Glonass,1.53845E+12,1538453453662,6
TRUE,55178,1.31,17.6,GPS,1.53873E+12,1538727578070,5
TRUE,19689,1.14,32.5,GPS,1.53863E+12,1538631348934,32
TRUE,21799,18.11,36,GPS,1.53863E+12,1538625807669,31
TRUE,84555,-18.6,11.2,GPS,1.53864E+12,1538644976158,7
TRUE,438039,-0.05,23.5,GPS,1.53874E+12,1538742171173,6
TRUE,236068,-0.25,19.1,GPS,1.53844E+12,1538439445598,14
TRUE,11620,5.35,27.7,GPS,1.53845E+12,1538452168278,31
TRUE,3814,-1.15,18.6,Glonass,1.53863E+12,1538630929128,8
TRUE,375123,2.6,29.5,GPS,1.53874E+12,1538735519299,15
TRUE,18198,-8.76,24.8,GPS,1.53846E+12,1538456007991,22
TRUE,202735,-11.43,19.9,GPS,1.53872E+12,1538717662054,22
TRUE,42305,1.28,27.4,GPS,1.53842E+12,1538420745614,15
TRUE,287553,0.58,21.9,GPS,1.53844E+12,1538442271600,31
TRUE,570075,-0.78,23.5,Glonass,1.53875E+12,1538751336127,1
TRUE,162935,-4.66,21.4,GPS,1.53872E+12,1538716248130,27
TRUE,95030,4.28,33.7,GPS,1.53846E+12,1538460949153,8
TRUE,58282,0.08,13.3,Glonass,1.53846E+12,1538459059444,7
TRUE,24033,0.7,40.1,Glonass,1.53846E+12,1538456347607,5
TRUE,3194,0.11,34,GPS,1.53845E+12,1538451571706,7
TRUE,83388,4.02,27.6,GPS,1.53846E+12,1538457168490,22
TRUE,18374,-0.52,36.3,GPS,1.53846E+12,1538455705144,26
TRUE,398192,-2.15,39.6,GPS,1.53874E+12,1538737243447,17
TRUE,106483,-1.03,38.4,Glonass,1.53871E+12,1538712303116,10
TRUE,461243,1.2,26.4,GPS,1.53874E+12,1538736655049,30
TRUE,75604,0.52,37.3,GPS,1.53871E+12,1538710094127,26
TRUE,94170,1.12,29.7,Glonass,1.53871E+12,1538711150024,10
TRUE,33161,-0.74,14.3,Glonass,1.53846E+12,1538455981497,9
TRUE,9718,5.47,17,Glonass,1.53872E+12,1538720578050,10
TRUE,148123,-2.4,24,Glonass,1.53872E+12,1538715380149,19
TRUE,71428,-1.15,41.6,Glonass,1.53871E+12,1538709799145,9
TRUE,159562,0.12,27.1,GPS,1.53843E+12,1538433524577,27
TRUE,207050,12.91,28.4,Glonass,1.53872E+12,1538719238076,12
TRUE,291459,0.25,24.9,GPS,1.53873E+12,1538725152073,9
TRUE,125526,-14.5,14.9,GPS,1.53843E+12,1538428143596,24
TRUE,45722,0,40.6,GPS,1.53845E+12,1538454540500,22
TRUE,22220,-0.68,39.9,Glonass,1.53864E+12,1538640999182,21
TRUE,19211,0.17,19.2,Glonass,1.53863E+12,1538631324913,10
TRUE,250008,13.14,30.3,Glonass,1.53872E+12,1538722506115,21
TRUE,5694,-0.35,23.3,GPS,1.53871E+12,1538705762019,18
TRUE,127959,-12.12,43.1,GPS,1.53865E+12,1538646451154,3
TRUE,9070,1.52,30.7,GPS,1.53846E+12,1538456703562,30
TRUE,20236,-0.12,21.7,GPS,1.53863E+12,1538631558146,16
TRUE,4050,-1.28,28.4,Glonass,1.53863E+12,1538630944143,7
TRUE,22381,-1.22,24.3,Glonass,1.53864E+12,1538639109694,22
TRUE,48907,0.02,23,GPS,1.53845E+12,1538454817777,22
TRUE,27792,2.05,26.2,Glonass,1.53872E+12,1538721550048,21
TRUE,8595,0.43,35.4,GPS,1.53872E+12,1538724187042,28
TRUE,52379,1.37,14.5,GPS,1.53842E+12,1538421599624,21
TRUE,43602,-0.9,24.9,GPS,1.53873E+12,1538726129108,23
TRUE,77131,0,36.8,Glonass,1.53865E+12,1538645317175,12
TRUE,210658,3.53,18.2,Glonass,1.53872E+12,1538718099059,10
TRUE,20619,17.13,28,Glonass,1.53864E+12,1538640224151,10
TRUE,159514,20.28,22.2,GPS,1.53872E+12,1538715153043,3
TRUE,5726,0.06,7.3,Glonass,1.53863E+12,1538631226629,19
TRUE,163221,-5.91,18.7,GPS,1.53872E+12,1538716263098,30
TRUE,139069,-1.22,23.2,Glonass,1.53871E+12,1538713930045,19
TRUE,21700,0,29.9,Glonass,1.53845E+12,1538452927527,6
TRUE,111747,-1.22,39.2,GPS,1.53865E+12,1538645690657,16
TRUE,16599,0.38,26.4,GPS,1.53864E+12,1538639496961,1
TRUE,203207,-2.94,19,GPS,1.53872E+12,1538717690051,3
TRUE,453,15.41,16.7,Glonass,1.53856E+12,1538556179036,2
TRUE,109178,2.87,31.6,GPS,1.53873E+12,1538730411119,7
TRUE,16463,5.71,25.6,Glonass,1.53863E+12,1538625422691,6
TRUE,200430,-8.94,18,GPS,1.53872E+12,1538717530052,16
TRUE,52924,0.86,30.6,Glonass,1.53871E+12,1538711893153,7
TRUE,18869,0,39.6,GPS,1.53856E+12,1538558793110,30
TRUE,72745,6.32,30.2,Glonass,1.53873E+12,1538728833048,4
TRUE,63811,1.98,23.9,GPS,1.53873E+12,1538728196063,19
TRUE,144219,-0.12,17.8,GPS,1.53843E+12,1538431712597,20
TRUE,10370,1.74,35.4,GPS,1.53864E+12,1538639321178,28
TRUE,63186,0.4,36.9,GPS,1.53871E+12,1538709328020,31
TRUE,7608,9.36,29.9,Glonass,1.53846E+12,1538455029130,14
TRUE,7240,-3.98,11.6,GPS,1.53843E+12,1538430153151,21
TRUE,40354,-0.69,33.4,GPS,1.53871E+12,1538707889044,22
TRUE,108159,-8.22,39.5,GPS,1.53865E+12,1538646404127,11
TRUE,36961,-0.52,31,Glonass,1.53871E+12,1538707657036,7
TRUE,187344,-0.3,18.9,Glonass,1.53872E+12,1538716783067,7
TRUE,8445,-1.57,25.3,Glonass,1.53871E+12,1538705927021,16
TRUE,26374,-1.45,23,Glonass,1.53843E+12,1538431987964,11
TRUE,97873,-15.66,7.6,Glonass,1.53864E+12,1538644163681,10
TRUE,1304,3.5,28.8,Glonass,1.53856E+12,1538557450110,1
TRUE,306477,13.29,27.3,Glonass,1.53873E+12,1538726289091,22
TRUE,19691,-0.27,35.3,GPS,1.53864E+12,1538640851190,30
TRUE,18785,-1.33,22.1,GPS,1.53871E+12,1538708664241,2
TRUE,45745,-16.72,29.3,GPS,1.53864E+12,1538640810696,11
TRUE,514988,1.18,12.2,GPS,1.53874E+12,1538742942079,24
TRUE,56757,0.81,30.5,GPS,1.53871E+12,1538712261912,14
TRUE,58707,1.98,32.5,GPS,1.53873E+12,1538727848059,11
TRUE,206068,-7.77,38.2,GPS,1.53872E+12,1538719185101,23
TRUE,29282,0.22,17.8,GPS,1.53845E+12,1538451759649,14
TRUE,12743,-0.7,21.8,GPS,1.53863E+12,1538630963153,3
TRUE,27223,-2.42,22.5,Glonass,1.53843E+12,1538432021110,12
TRUE,8216,-1.11,38.5,GPS,1.53846E+12,1538457606294,23
TRUE,174143,-0.39,13.4,GPS,1.53843E+12,1538434594581,27
TRUE,23507,-0.74,29.2,Glonass,1.53864E+12,1538640402148,1
TRUE,332423,-1.51,25.7,GPS,1.53873E+12,1538727122076,9
TRUE,305244,0.07,20.2,GPS,1.53873E+12,1538725794068,5
TRUE,363940,-0.53,25.3,GPS,1.53873E+12,1538734733209,1
TRUE,104252,-4.39,41.1,GPS,1.53865E+12,1538645948636,7
TRUE,18107,20.2,28.5,Glonass,1.53863E+12,1538625549926,7
TRUE,27855,0.31,29.8,GPS,1.53864E+12,1538639447680,13
TRUE,10114,-2.36,11.4,GPS,1.53846E+12,1538457747290,3
TRUE,67836,0.52,31.9,GPS,1.53871E+12,1538709550107,23
TRUE,213629,1.55,10.5,Glonass,1.53844E+12,1538437707590,12
TRUE,321131,2.29,22.7,Glonass,1.53844E+12,1538444537789,5
TRUE,99571,-11.8,24.9,Glonass,1.53864E+12,1538644646647,22
TRUE,22876,0,24.5,GPS,1.53845E+12,1538454511148,14
TRUE,26375,1.2,35.3,Glonass,1.53845E+12,1538454821082,15
TRUE,97455,-0.76,30,GPS,1.53871E+12,1538711344036,31
TRUE,47364,1.88,26.8,GPS,1.53871E+12,1538711512080,22
TRUE,106659,1.31,12.4,GPS,1.53843E+12,1538425770607,20
TRUE,22639,0.48,27.4,Glonass,1.53872E+12,1538721826109,2
TRUE,361248,-6.3,16,GPS,1.53873E+12,1538729177053,7
TRUE,101692,3.39,27.1,GPS,1.53846E+12,1538461469152,16
TRUE,210597,-9.5,29.1,GPS,1.53872E+12,1538719425104,28
TRUE,39232,-1.05,21.6,Glonass,1.53871E+12,1538710564073,11
TRUE,53918,-1.58,41.9,Glonass,1.53846E+12,1538455174951,5
TRUE,118305,-0.96,41.8,GPS,1.53865E+12,1538645976633,14
TRUE,24362,0.43,32.2,GPS,1.53873E+12,1538725370044,18
TRUE,203222,4.55,25.1,Glonass,1.53872E+12,1538717691060,21
TRUE,464293,1.2,30.3,GPS,1.53874E+12,1538737029472,30
TRUE,28873,-1.47,38.8,GPS,1.53871E+12,1538707160038,1
TRUE,95364,0.34,32.5,Glonass,1.53865E+12,1538645613143,23
TRUE,4204,-1.25,23.1,Glonass,1.53864E+12,1538638736954,8
TRUE,78385,3.11,29.6,GPS,1.53864E+12,1538642885688,13
TRUE,813,14.39,25.4,Glonass,1.53856E+12,1538556231047,10
TRUE,13196,5.71,32.9,Glonass,1.53863E+12,1538625191628,16
TRUE,344153,12.12,12.2,Glonass,1.53873E+12,1538729970172,24
TRUE,18760,-1.01,15.4,GPS,1.53843E+12,1538431227164,32
TRUE,110629,-0.73,28.1,Glonass,1.53873E+12,1538730517107,22
TRUE,501393,-0.33,26.6,GPS,1.53875E+12,1538751625163,6
TRUE,127797,1.02,40.8,GPS,1.53871E+12,1538713876117,26
TRUE,240598,13.63,19,Glonass,1.53872E+12,1538721815162,10
TRUE,5075,-1.41,31,Glonass,1.53846E+12,1538457383319,7
TRUE,94833,4.28,31.2,GPS,1.53846E+12,1538460934165,23
TRUE,27231,-1.27,34.6,GPS,1.53864E+12,1538640630140,30
TRUE,11907,-2.24,22.2,GPS,1.53863E+12,1538633997932,27
TRUE,492092,1.33,17.6,GPS,1.53874E+12,1538739464158,28
TRUE,16606,-0.18,32.1,GPS,1.53856E+12,1538559938033,28
TRUE,80122,7.57,23.9,Glonass,1.53864E+12,1538643924142,11
TRUE,7165,2.57,22.6,GPS,1.53872E+12,1538717223900,2
TRUE,465618,-0.48,20.2,Glonass,1.53874E+12,1538737211166,15
TRUE,105193,1.02,38.5,GPS,1.53871E+12,1538712210111,23
TRUE,87106,-4.59,27.6,Glonass,1.53873E+12,1538729039122,13
TRUE,37590,-6.33,32.4,Glonass,1.53846E+12,1538457353973,5
TRUE,63983,1.5,13.3,Glonass,1.53842E+12,1538422497594,24
TRUE,85138,7.57,23,Glonass,1.53865E+12,1538645011133,3
TRUE,3576,-0.56,35.4,Glonass,1.53845E+12,1538454763133,5
TRUE,167723,-14.11,16.3,GPS,1.53872E+12,1538715652035,27
TRUE,58083,1.34,20.4,GPS,1.53842E+12,1538422086580,27
TRUE,64567,-11.64,37,GPS,1.53873E+12,1538727588109,7
TRUE,64111,0,33.6,Glonass,1.53873E+12,1538727565126,22
TRUE,10534,-34.22,42.3,GPS,1.53863E+12,1538630665603,16
TRUE,443323,-0.36,24.9,GPS,1.53874E+12,1538742324134,17
TRUE,4865,1.57,30.1,Glonass,1.53845E+12,1538454900409,9
TRUE,151100,19.13,28.9,GPS,1.53871E+12,1538714690055,8
TRUE,93260,-0.24,31.2,GPS,1.53871E+12,1538711095026,6
TRUE,52749,1.6,11.9,Glonass,1.53842E+12,1538421626618,1
TRUE,55290,-0.79,30.3,GPS,1.53864E+12,1538643024161,13
TRUE,14476,6.43,29.6,Glonass,1.53845E+12,1538452368994,14
TRUE,12111,1.73,25,GPS,1.53856E+12,1538558415059,1
TRUE,100561,-5.12,18.3,GPS,1.53846E+12,1538458377237,27
TRUE,27195,6.75,32.4,Glonass,1.53845E+12,1538453259654,4
TRUE,73994,10.28,25,Glonass,1.53865E+12,1538645093164,3
TRUE,28029,15.57,26.9,Glonass,1.53845E+12,1538451689641,4
TRUE,46199,0.27,34.3,GPS,1.53871E+12,1538708039111,14
TRUE,63543,1.98,38.6,GPS,1.53873E+12,1538728178060,17
TRUE,68495,-2.59,26.7,Glonass,1.53864E+12,1538642876977,1
TRUE,165575,-0.26,14.6,GPS,1.53843E+12,1538433941610,20
TRUE,70957,0.61,26.5,Glonass,1.53846E+12,1538457808662,6
TRUE,20956,-19.85,13.3,GPS,1.53864E+12,1538639762968,30
TRUE,384875,-2.21,31.5,GPS,1.53874E+12,1538736165202,30
TRUE,38222,6.75,32.6,Glonass,1.53845E+12,1538454031641,14
TRUE,13591,-1.4,24.8,Glonass,1.53856E+12,1538558304950,21
TRUE,9345,0.42,37.8,GPS,1.53856E+12,1538558152135,28
TRUE,27915,-0.19,28.9,Glonass,1.53864E+12,1538640673139,22
TRUE,8535,3.26,28.4,GPS,1.53856E+12,1538559203034,30
TRUE,270874,3.29,15.8,Glonass,1.53872E+12,1538723595049,20
TRUE,22857,0,40.1,Glonass,1.53856E+12,1538559078122,21
TRUE,44100,2.3,18.7,GPS,1.53871E+12,1538711262796,23
TRUE,36560,0.14,27.9,GPS,1.53846E+12,1538455499417,22
TRUE,362390,2.2,23.4,GPS,1.53873E+12,1538734599314,28
TRUE,55880,0.92,31.5,Glonass,1.53871E+12,1538712246217,7
TRUE,50309,-0.31,37.8,GPS,1.53864E+12,1538641785959,30
TRUE,221623,-0.66,19.4,GPS,1.53844E+12,1538438444546,11
TRUE,4040,4.34,20.9,Glonass,1.53871E+12,1538707456963,6
TRUE,191832,-0.96,30.6,GPS,1.53872E+12,1538717036052,7
TRUE,33174,0.27,35.6,GPS,1.53871E+12,1538707167112,14
TRUE,31326,0.27,33.7,GPS,1.53871E+12,1538707048110,26
TRUE,599022,-0.4,15.7,Glonass,1.53876E+12,1538755383201,18
TRUE,294934,-1.59,24.3,Glonass,1.53873E+12,1538725311086,21
TRUE,482459,1.24,13.4,GPS,1.53874E+12,1538738059062,19
TRUE,45783,-0.69,34.3,GPS,1.53871E+12,1538708286081,6
TRUE,50285,-0.61,30.1,GPS,1.53846E+12,1538457804159,27
TRUE,89147,1.47,12.3,GPS,1.53842E+12,1538424438644,29
TRUE,12115,0.61,13.3,Glonass,1.53863E+12,1538630922132,6
TRUE,360203,-6.99,8.6,GPS,1.53873E+12,1538729081074,1
TRUE,26243,-0.84,13.1,Glonass,1.53871E+12,1538709211098,8
TRUE,25399,18.57,26.7,GPS,1.53856E+12,1538560290128,15
TRUE,379283,1.07,21,GPS,1.53874E+12,1538735886897,19
TRUE,2889,13.15,31.1,Glonass,1.53864E+12,1538637829684,8
TRUE,22767,1.38,20.1,Glonass,1.53863E+12,1538631709162,8
TRUE,374594,0,33.4,GPS,1.53874E+12,1538735473194,30
TRUE,507201,1.18,23.2,GPS,1.53874E+12,1538741702160,28
TRUE,514102,-1.57,18.1,GPS,1.53875E+12,1538753728266,5
TRUE,164161,1.54,20.2,Glonass,1.53872E+12,1538716314118,11
TRUE,268893,2.41,23,Glonass,1.53872E+12,1538723374057,21
TRUE,74894,-0.06,28.9,Glonass,1.53864E+12,1538642667693,12
TRUE,558738,1.36,23.2,GPS,1.53875E+12,1538749744160,6
TRUE,59752,0.78,30.4,GPS,1.53871E+12,1538712798084,14
TRUE,38409,7.43,36.3,Glonass,1.53846E+12,1538457065156,9
TRUE,46405,-17.26,30.9,GPS,1.53864E+12,1538640854695,7
TRUE,205420,0.24,15.7,GPS,1.53844E+12,1538437077601,10
TRUE,446961,-1.66,28.9,Glonass,1.53874E+12,1538742638304,23
TRUE,27946,1.37,10.5,GPS,1.53842E+12,1538419582625,10
TRUE,35301,-0.34,23.8,Glonass,1.53864E+12,1538640030638,11
TRUE,5593,-2.17,38.6,Glonass,1.53856E+12,1538557920101,11
TRUE,52230,-0.79,23.4,GPS,1.53864E+12,1538642826189,11
TRUE,80253,-0.06,30.2,Glonass,1.53864E+12,1538643001667,10
TRUE,82302,-0.92,15.1,Glonass,1.53871E+12,1538714883831,10
TRUE,67868,-1.15,38.9,Glonass,1.53871E+12,1538709553119,10
TRUE,30613,0,29.2,GPS,1.53856E+12,1538559611140,11
TRUE,408527,-1.72,15.3,Glonass,1.53874E+12,1538738210308,13
TRUE,67828,0.94,26.1,GPS,1.53871E+12,1538709580040,7
TRUE,76598,0,29.4,Glonass,1.53873E+12,1538728348101,13
TRUE,4993,4.96,33.7,GPS,1.53871E+12,1538705503082,32
TRUE,67456,0.16,22.5,GPS,1.53846E+12,1538457587820,30
TRUE,13709,0.38,29.3,GPS,1.53864E+12,1538639312963,23
TRUE,35193,0.27,36.2,GPS,1.53871E+12,1538707300102,16
TRUE,69330,-0.61,23.4,GPS,1.53846E+12,1538459066157,7
TRUE,243654,4.02,20.5,Glonass,1.53872E+12,1538720786056,20
TRUE,303382,-0.03,12.5,GPS,1.53844E+12,1538443355227,10
TRUE,255623,0.35,32.4,Glonass,1.53844E+12,1538440447594,14
TRUE,9592,1.28,29.6,GPS,1.53872E+12,1538724158102,8
TRUE,347162,-0.23,16.8,Glonass,1.53873E+12,1538727936069,3
TRUE,20605,1.47,26.4,GPS,1.53842E+12,1538418989606,13
TRUE,96072,1.52,30.6,Glonass,1.53871E+12,1538711262039,7
TRUE,4360,-1.54,33.4,GPS,1.53862E+12,1538624517665,9
TRUE,21246,1.37,13,GPS,1.53842E+12,1538419035616,29
TRUE,169612,-0.4,24,GPS,1.53872E+12,1538716620175,16
TRUE,97144,4.23,33.3,GPS,1.53873E+12,1538730458011,28
TRUE,249229,0.24,30.1,Glonass,1.53844E+12,1538440130585,14
TRUE,6186,0.52,35.8,GPS,1.53846E+12,1538455109700,23
TRUE,67395,0.27,31,GPS,1.53846E+12,1538457584815,8
TRUE,45279,1.09,17,GPS,1.53871E+12,1538711283086,1
TRUE,64383,1.98,33.1,GPS,1.53873E+12,1538728235078,28
TRUE,47062,-0.61,43.3,GPS,1.53846E+12,1538457614140,22
TRUE,3097,0.4,29.1,GPS,1.53853E+12,1538526012068,1
TRUE,18968,10.62,28.6,Glonass,1.53846E+12,1538455896595,16
TRUE,379279,1.07,24.6,GPS,1.53874E+12,1538735886897,7
TRUE,34948,-2.4,18.3,GPS,1.53864E+12,1538637390932,30
TRUE,480150,0.31,7.7,GPS,1.53874E+12,1538737834805,24
TRUE,43805,1.62,24,GPS,1.53871E+12,1538711148147,3
TRUE,5146,-0.56,19.3,GPS,1.53856E+12,1538555850921,8
TRUE,29709,-3.32,27.5,Glonass,1.53864E+12,1538641453155,10
TRUE,418283,-0.75,17.9,Glonass,1.53873E+12,1538734430957,24
TRUE,61628,0,30.6,Glonass,1.53873E+12,1538727430098,12
TRUE,20047,4.54,26.8,Glonass,1.53845E+12,1538452763655,4
TRUE,335340,-0.22,33.4,Glonass,1.53873E+12,1538727279077,3
TRUE,51161,2.07,37.1,GPS,1.53873E+12,1538727267050,28
TRUE,2345,-0.56,35.2,Glonass,1.53845E+12,1538454683138,5
TRUE,437852,1.94,25,GPS,1.53874E+12,1538735797617,15
TRUE,242274,-0.81,28.2,GPS,1.53844E+12,1538439786599,25
TRUE,502660,-1.24,22.8,Glonass,1.53875E+12,1538751832306,3
TRUE,403818,-1.51,12.8,GPS,1.53873E+12,1538733801189,30
TRUE,44445,23.04,27,Glonass,1.53845E+12,1538454528786,9
TRUE,33406,-0.69,36.4,GPS,1.53871E+12,1538707428024,23
TRUE,124051,-1.03,37,Glonass,1.53871E+12,1538713601131,11
TRUE,1570,-1.54,36.2,GPS,1.53862E+12,1538624307664,31
TRUE,33538,-0.26,31.8,GPS,1.53873E+12,1538725549064,23
TRUE,82948,0.86,22.8,GPS,1.53871E+12,1538714926159,8
TRUE,467169,1.15,26.1,GPS,1.53874E+12,1538737417154,28
TRUE,158869,19.13,22.9,Glonass,1.53872E+12,1538715118060,1
TRUE,41274,-0.09,33.8,Glonass,1.53873E+12,1538726486071,23
TRUE,2555,1.42,27.9,GPS,1.53864E+12,1538639569173,28
TRUE,98767,-10.99,45.5,GPS,1.53865E+12,1538646438178,1
TRUE,61804,-0.36,22.2,GPS,1.53871E+12,1538713078619,3
TRUE,30246,0.2,26.5,GPS,1.53856E+12,1538559426974,11
TRUE,15325,-0.45,22.5,GPS,1.53863E+12,1538634302924,28
TRUE,58714,-0.34,37.8,Glonass,1.53864E+12,1538642261938,11
TRUE,14752,0,36,GPS,1.53845E+12,1538454466411,26
TRUE,53269,-1.58,34.5,Glonass,1.53846E+12,1538455127926,4
TRUE,330084,1.82,34.4,Glonass,1.53845E+12,1538445166107,3
TRUE,65932,0.88,15,Glonass,1.53871E+12,1538713651153,12
TRUE,14765,-0.26,35.9,GPS,1.53872E+12,1538724468111,18
TRUE,56350,-11.64,33,GPS,1.53873E+12,1538727126114,1
TRUE,204278,1.29,20.4,GPS,1.53872E+12,1538717748057,16
TRUE,60163,-0.66,29.8,GPS,1.53864E+12,1538642619124,19
TRUE,81040,-2.59,35.9,Glonass,1.53864E+12,1538643698967,11
TRUE,26337,-1.35,36.7,Glonass,1.53856E+12,1538559138066,11
TRUE,482302,0.98,19.1,GPS,1.53874E+12,1538738033213,30
TRUE,189146,0.99,29.2,GPS,1.53872E+12,1538716878068,27
TRUE,18291,20.9,26.3,Glonass,1.53863E+12,1538625555657,6
TRUE,2636,0.52,27.9,GPS,1.53845E+12,1538454880478,3
TRUE,1776,0.74,31.8,Glonass,1.53845E+12,1538451481716,15
TRUE,394887,-1.4,15.2,GPS,1.53873E+12,1538732618374,18
TRUE,290322,0.77,13.4,Glonass,1.53844E+12,1538442443602,13
TRUE,464838,-0.54,28.5,Glonass,1.53874E+12,1538737109170,12
TRUE,8973,-0.43,23.4,GPS,1.53871E+12,1538707815395,14
